Date,Home Team,Away Team,Difference doubles,Difference triples,Difference homeruns,Difference hits,Difference hitbypitch,Difference avg,Difference obp,Difference slg,Difference ops,Difference groundintodoubleplay,Difference leftonbase,Difference strikeouts,Difference baseonballs,Difference whip,Difference strikepercentage,Difference pitchesperinning,Difference homerunsper9,Home Team Won
"April 30, 2025",TB,KC,-1.0,0.0,-1.0,-7.0,1.0,0.01999999999999999,0.026000000000000023,0.05399999999999999,0.07999999999999996,0.0,4.0,3.0,-4.0,-0.06000000000000005,0.020000000000000018,0.45000000000000107,1.0,False
"April 30, 2025",TOR,BOS,-2.0,0.0,1.0,3.0,-1.0,-0.014000000000000012,-0.02400000000000002,-0.07600000000000001,-0.09999999999999998,0.0,0.0,3.0,1.0,-0.06000000000000005,-0.07000000000000006,0.9399999999999977,-1.09,True
"April 30, 2025",NYM,AZ,-2.0,0.0,2.0,-1.0,1.0,0.0020000000000000018,-0.0050000000000000044,-0.02100000000000002,-0.026000000000000023,1.0,21.0,3.0,-7.0,-0.08000000000000007,0.16000000000000003,-3.5600000000000005,-2.0,False
"April 30, 2025",CWS,MIL,-3.0,0.0,0.0,2.0,0.0,-0.038000000000000006,-0.039000000000000035,-0.04999999999999999,-0.08899999999999997,1.0,5.0,1.0,0.0,0.039999999999999813,0.020000000000000018,-0.120000000000001,0.0,False
"April 30, 2025",TEX,ATH,-1.0,0.0,-2.0,-2.0,0.0,-0.02099999999999999,-0.02300000000000002,-0.04999999999999999,-0.07299999999999995,-2.0,14.0,1.0,-1.0,-0.3500000000000001,-0.040000000000000036,-1.4500000000000028,2.0,False
"May 1, 2025",PIT,CHC,0.0,0.0,-3.0,-6.0,0.0,-0.04000000000000001,-0.039000000000000035,-0.118,-0.15700000000000003,0.0,-5.0,0.0,1.0,-0.09000000000000008,-0.010000000000000009,3.0000000000000018,3.0,False
"May 1, 2025",CIN,STL,0.0,0.0,2.0,6.0,1.0,-0.007000000000000006,-0.0030000000000000027,-0.0020000000000000018,-0.0050000000000000044,-1.0,4.0,2.0,0.0,-0.1399999999999999,0.050000000000000044,-3.33,-2.25,True
"May 1, 2025",NYM,AZ,0.0,0.0,0.0,-4.0,0.0,-0.0010000000000000009,-0.008000000000000007,-0.02300000000000002,-0.031000000000000028,0.0,-9.0,-2.0,1.0,-0.06000000000000005,-0.030000000000000027,3.219999999999999,0.0,False
"May 1, 2025",TB,KC,-3.0,0.0,0.0,-7.0,-1.0,0.013999999999999985,0.017000000000000015,0.043999999999999984,0.06099999999999994,0.0,-17.0,-2.0,5.0,-0.020000000000000018,-0.06999999999999995,3.230000000000002,0.0,False
"May 1, 2025",CLE,MIN,-3.0,0.0,1.0,-7.0,0.0,-0.001999999999999974,-0.0050000000000000044,0.010000000000000009,0.0050000000000000044,-1.0,-7.0,-7.0,-5.0,0.21999999999999997,0.030000000000000027,0.129999999999999,-0.96,True
"May 1, 2025",CWS,MIL,2.0,0.0,1.0,7.0,0.0,-0.031,-0.03300000000000003,-0.03899999999999998,-0.07199999999999995,-1.0,0.0,5.0,0.0,0.010000000000000009,0.06000000000000005,-5.209999999999999,-1.13,True
"May 1, 2025",TEX,ATH,0.0,0.0,0.0,-5.0,0.0,-0.023999999999999994,-0.028000000000000025,-0.05199999999999999,-0.07999999999999996,0.0,-10.0,5.0,3.0,-0.31000000000000005,0.0,4.5600000000000005,0.0,False
"May 1, 2025",PHI,WSH,-1.0,1.0,0.0,3.0,-1.0,0.013000000000000012,0.030000000000000027,0.0,0.030000000000000027,2.0,4.0,-3.0,2.0,-0.11999999999999988,-0.030000000000000027,1.33,0.0,False
"May 1, 2025",TOR,BOS,0.0,0.0,2.0,0.0,1.0,-0.013000000000000012,-0.02200000000000002,-0.068,-0.08999999999999997,0.0,-6.0,4.0,0.0,-0.06000000000000005,0.010000000000000009,-2.6000000000000014,-2.25,True
"May 1, 2025",LAA,DET,1.0,0.0,-2.0,-5.0,-1.0,-0.033,-0.056999999999999995,-0.014000000000000012,-0.07099999999999995,1.0,-4.0,4.0,1.0,0.33000000000000007,0.0,6.110000000000001,2.0,False
"May 1, 2025",SF,COL,0.0,0.0,0.0,1.0,0.0,0.016000000000000014,0.025000000000000022,0.026000000000000023,0.051000000000000045,1.0,5.0,1.0,0.0,-0.31000000000000005,-0.05999999999999994,0.5600000000000005,0.0,False
"May 2, 2025",CIN,WSH,3.0,0.0,-1.0,3.0,1.0,0.013000000000000012,0.025000000000000022,0.013000000000000012,0.03799999999999992,0.0,6.0,12.0,-2.0,-0.33999999999999986,0.07000000000000006,-1.1700000000000017,1.0,True
"May 2, 2025",PIT,SD,-1.0,0.0,0.0,-7.0,1.0,-0.03900000000000001,-0.027000000000000024,-0.055999999999999994,-0.08299999999999996,0.0,1.0,0.0,-2.0,0.14000000000000012,0.10999999999999999,-0.22000000000000242,0.0,False
"May 2, 2025",PHI,AZ,-1.0,0.0,2.0,-4.0,0.0,0.0040000000000000036,0.0030000000000000027,-0.04899999999999999,-0.04600000000000004,-1.0,-10.0,4.0,0.0,0.030000000000000027,0.010000000000000009,1.0899999999999999,-2.25,True
"May 2, 2025",BAL,KC,1.0,0.0,1.0,5.0,0.0,-0.0050000000000000044,0.0040000000000000036,0.05299999999999999,0.05700000000000005,2.0,2.0,0.0,0.0,0.3400000000000001,0.039999999999999925,-0.22000000000000064,-1.13,True
"May 2, 2025",NYY,TB,2.0,1.0,1.0,5.0,-1.0,0.02300000000000002,0.04099999999999998,0.10499999999999998,0.1459999999999999,-1.0,7.0,5.0,-2.0,-0.010000000000000009,0.07999999999999996,-5.42,-1.13,True
"May 2, 2025",TOR,CLE,-2.0,0.0,-1.0,0.0,-1.0,0.004999999999999977,0.006000000000000005,-0.031000000000000028,-0.025000000000000022,0.0,3.0,1.0,-2.0,-0.18999999999999995,0.010000000000000009,-0.6900000000000013,0.8700000000000001,True
"May 2, 2025",BOS,MIN,4.0,0.0,0.0,7.0,0.0,0.01999999999999999,0.026000000000000023,0.055999999999999994,0.08199999999999996,-2.0,6.0,-1.0,0.0,0.07000000000000006,-0.08999999999999997,-3.0299999999999994,-0.1299999999999999,True
"May 2, 2025",MIA,ATH,-1.0,0.0,0.0,0.0,-2.0,0.0020000000000000018,0.0020000000000000018,-0.02899999999999997,-0.027000000000000024,1.0,-8.0,-5.0,3.0,0.13000000000000012,0.0,4.67,0.0,False
"May 2, 2025",ATL,LAD,1.0,0.0,0.0,-2.0,0.0,-0.015000000000000013,-0.019000000000000017,-0.066,-0.08500000000000008,-2.0,-2.0,1.0,0.0,0.010000000000000009,-0.020000000000000018,-1.0,0.0,False
"May 2, 2025",CWS,HOU,0.0,0.0,0.0,-1.0,0.0,-0.021999999999999992,-0.016000000000000014,-0.025999999999999968,-0.04200000000000004,0.0,-13.0,-4.0,-4.0,0.25,0.07999999999999996,-1.9700000000000006,-0.1299999999999999,True
"May 2, 2025",TEX,SEA,-4.0,0.0,-2.0,-14.0,-1.0,-0.021999999999999992,-0.063,-0.064,-0.127,-1.0,-20.0,-7.0,3.0,-0.10000000000000009,-0.06999999999999995,4.450000000000001,2.0,False
"May 2, 2025",MIL,CHC,-1.0,0.0,-3.0,-7.0,0.0,-0.02400000000000002,-0.02200000000000002,-0.09900000000000003,-0.121,1.0,-3.0,0.0,2.0,0.040000000000000036,-0.06999999999999995,3.9999999999999982,3.0,False
"May 2, 2025",STL,NYM,-1.0,0.0,-2.0,-8.0,-1.0,0.006000000000000005,0.0,-0.02899999999999997,-0.029000000000000026,-1.0,-4.0,3.0,3.0,0.040000000000000036,-0.029999999999999916,5.4399999999999995,2.0,False
"May 2, 2025",LAA,DET,0.0,0.0,-4.0,-10.0,0.0,-0.03900000000000001,-0.062,-0.030999999999999972,-0.09299999999999997,-1.0,-3.0,-4.0,2.0,0.3600000000000001,-0.05999999999999994,4.559999999999999,4.0,False
"May 2, 2025",SF,COL,2.0,0.0,1.0,4.0,0.0,0.019000000000000017,0.02799999999999997,0.03400000000000003,0.062000000000000055,0.0,3.0,4.0,0.0,-0.33000000000000007,-0.020000000000000018,-2.4400000000000013,-1.13,True
"May 3, 2025",NYY,TB,0.0,0.0,2.0,0.0,0.0,0.02200000000000002,0.03699999999999998,0.10699999999999998,0.1439999999999999,0.0,-16.0,4.0,6.0,0.010000000000000009,-0.06000000000000005,5.549999999999999,-2.0,False
"May 3, 2025",CWS,HOU,-3.0,-1.0,-2.0,-7.0,0.0,-0.025999999999999995,-0.018000000000000016,-0.03899999999999998,-0.05700000000000005,-1.0,1.0,-4.0,-2.0,0.26,0.040000000000000036,1.1099999999999994,2.0,False
"May 3, 2025",TOR,CLE,3.0,0.0,-1.0,4.0,0.0,0.00799999999999998,0.010000000000000009,-0.027000000000000024,-0.017000000000000015,0.0,15.0,4.0,-2.0,-0.20999999999999996,0.030000000000000027,-0.21999999999999886,1.0,False
"May 3, 2025",PIT,SD,-1.0,0.0,-1.0,3.0,0.0,-0.036000000000000004,-0.020000000000000018,-0.05499999999999999,-0.07499999999999996,1.0,11.0,6.0,-6.0,0.1100000000000001,0.1100000000000001,-1.33,1.0,False
"May 3, 2025",SF,COL,1.0,0.0,2.0,0.0,0.0,0.020000000000000018,0.02999999999999997,0.04199999999999998,0.07200000000000006,1.0,1.0,2.0,-3.0,-0.33000000000000007,0.030000000000000027,0.47999999999999865,-2.25,True
"May 3, 2025",BOS,MIN,-1.0,1.0,-1.0,2.0,0.0,0.02100000000000002,0.027000000000000024,0.05399999999999999,0.08099999999999996,1.0,1.0,-5.0,0.0,0.06000000000000005,-0.029999999999999916,0.5499999999999989,1.0,False
"May 3, 2025",MIA,ATH,1.0,0.0,-1.0,-6.0,1.0,-0.0020000000000000018,0.0010000000000000009,-0.033999999999999975,-0.03300000000000003,-1.0,-3.0,-2.0,-2.0,0.15000000000000013,0.06000000000000005,-1.299999999999999,0.9199999999999999,True
"May 3, 2025",PHI,AZ,1.0,0.0,1.0,4.0,1.0,0.007000000000000006,0.006000000000000005,-0.04099999999999998,-0.03500000000000003,-1.0,9.0,7.0,-1.0,0.0,0.040000000000000036,-0.4599999999999973,-1.25,True
"May 3, 2025",CIN,WSH,0.0,1.0,0.0,-3.0,-3.0,0.01100000000000001,0.02100000000000002,0.013000000000000012,0.03400000000000003,0.0,-8.0,-2.0,1.0,-0.31999999999999984,0.0,4.449999999999999,0.0,False
"May 3, 2025",TEX,SEA,-3.0,0.0,-1.0,-5.0,0.0,-0.023999999999999994,-0.063,-0.07100000000000001,-0.134,-1.0,1.0,-1.0,-2.0,-0.09000000000000008,0.050000000000000044,0.6600000000000001,1.0,False
"May 3, 2025",MIL,CHC,1.0,0.0,-2.0,-4.0,0.0,-0.026000000000000023,-0.02400000000000002,-0.10300000000000004,-0.127,0.0,-5.0,4.0,2.0,0.06000000000000005,-0.08000000000000007,2.2200000000000006,2.0,False
"May 3, 2025",BAL,KC,-1.0,0.0,-3.0,-2.0,0.0,-0.007000000000000006,0.0020000000000000018,0.03999999999999998,0.04200000000000004,0.0,2.0,-1.0,1.0,0.3400000000000001,-0.019999999999999907,-0.22000000000000064,3.0,False
"May 3, 2025",ATL,LAD,0.0,1.0,-1.0,-2.0,0.0,-0.016000000000000014,-0.020000000000000018,-0.066,-0.08600000000000008,0.0,4.0,3.0,1.0,0.020000000000000018,-0.010000000000000009,2.0,1.0,False
"May 3, 2025",LAA,DET,0.0,0.0,-1.0,4.0,0.0,-0.034,-0.056999999999999995,-0.02899999999999997,-0.08599999999999997,1.0,10.0,-7.0,-1.0,0.33000000000000007,-0.029999999999999916,-0.8599999999999994,1.0,True
"May 4, 2025",STL,NYM,2.0,0.0,1.0,-1.0,0.0,0.007000000000000006,0.0,-0.021999999999999964,-0.02200000000000002,-2.0,-6.0,-3.0,2.0,0.050000000000000044,-0.08000000000000007,-0.7399999999999984,-1.13,True
"May 4, 2025",STL,NYM,-3.0,0.0,1.0,1.0,2.0,0.008000000000000007,0.0010000000000000009,-0.025999999999999968,-0.025000000000000022,-1.0,-9.0,2.0,3.0,0.050000000000000044,0.040000000000000036,0.7600000000000016,-1.13,True
"May 4, 2025",STL,NYM,2.0,0.0,1.0,-1.0,0.0,0.007000000000000006,0.0,-0.021999999999999964,-0.02200000000000002,-2.0,-6.0,-3.0,2.0,0.050000000000000044,-0.08000000000000007,-0.7399999999999984,-1.13,True
"May 4, 2025",BAL,KC,1.0,0.0,-3.0,-6.0,1.0,-0.009999999999999981,0.0,0.030000000000000027,0.030000000000000027,0.0,4.0,0.0,-1.0,0.3500000000000001,-0.020000000000000018,4.889999999999999,3.0,False
"May 4, 2025",PIT,SD,-2.0,1.0,-1.0,-2.0,0.0,-0.037000000000000005,-0.02300000000000002,-0.057999999999999996,-0.08099999999999996,-1.0,5.0,-4.0,3.0,0.1200000000000001,0.0,1.4399999999999977,1.0,False
"May 4, 2025",BOS,MIN,0.0,0.0,0.0,-2.0,1.0,0.019000000000000017,0.025000000000000022,0.05299999999999999,0.07799999999999996,0.0,-5.0,4.0,1.0,0.06000000000000005,-0.010000000000000009,0.8800000000000008,0.0,False
"May 4, 2025",NYY,TB,0.0,0.0,0.0,-8.0,0.0,0.017000000000000015,0.033999999999999975,0.10099999999999998,0.1349999999999999,3.0,-12.0,8.0,-2.0,0.020000000000000018,0.020000000000000018,2.6700000000000017,0.0,False
"May 4, 2025",TOR,CLE,1.0,0.0,0.0,-3.0,2.0,0.005999999999999978,0.006000000000000005,-0.027000000000000024,-0.02100000000000002,-2.0,-5.0,1.0,5.0,-0.17999999999999994,-0.039999999999999925,2.6700000000000017,0.0,False
"May 4, 2025",MIA,ATH,0.0,-1.0,0.0,-5.0,0.0,-0.006000000000000005,-0.0040000000000000036,-0.03799999999999998,-0.04200000000000004,-2.0,-9.0,4.0,2.0,0.16000000000000014,-0.10999999999999999,1.8900000000000006,0.0,False
"May 4, 2025",PHI,AZ,-2.0,0.0,3.0,2.0,-1.0,0.008000000000000007,0.006000000000000005,-0.03199999999999997,-0.026000000000000023,0.0,5.0,-5.0,1.0,0.0,-0.010000000000000009,0.1999999999999993,-2.7,False
"May 4, 2025",CWS,HOU,1.0,0.0,-1.0,-2.0,0.0,-0.026999999999999996,-0.017000000000000015,-0.04199999999999998,-0.05900000000000005,-1.0,1.0,-1.0,-3.0,0.2400000000000002,0.10999999999999999,-7.859999999999999,1.29,True
"May 4, 2025",MIL,CHC,1.0,0.0,0.0,1.0,0.0,-0.02400000000000002,-0.02300000000000002,-0.09900000000000003,-0.122,0.0,-2.0,4.0,-1.0,0.040000000000000036,-0.030000000000000027,-0.19000000000000128,0.0,True
"May 4, 2025",TEX,SEA,0.0,1.0,0.0,7.0,1.0,-0.017999999999999988,-0.05500000000000005,-0.062,-0.11699999999999999,0.0,12.0,-2.0,-1.0,-0.1200000000000001,0.0,-1.5699999999999985,0.0,True
"May 4, 2025",SF,COL,3.0,-3.0,2.0,3.0,1.0,0.02200000000000002,0.03199999999999997,0.044999999999999984,0.07699999999999996,-1.0,-3.0,1.0,1.0,-0.33000000000000007,0.05999999999999994,-2.6400000000000006,-2.25,True
"May 4, 2025",LAA,DET,0.0,0.0,-3.0,-11.0,-2.0,-0.04100000000000001,-0.063,-0.04199999999999998,-0.10499999999999998,-2.0,-3.0,-4.0,0.0,0.3500000000000001,0.020000000000000018,1.6699999999999982,3.0,False
"May 4, 2025",CIN,WSH,-3.0,0.0,0.0,-4.0,-1.0,0.009000000000000008,0.019000000000000017,0.009000000000000008,0.028000000000000025,0.0,1.0,-5.0,-3.0,-0.30999999999999983,0.030000000000000027,0.0,0.0,False
"May 4, 2025",ATL,LAD,-3.0,0.0,1.0,1.0,1.0,-0.013000000000000012,-0.017000000000000015,-0.061,-0.07800000000000007,0.0,0.0,5.0,0.0,0.010000000000000009,0.0,0.6900000000000013,-1.25,True
"May 5, 2025",MIA,LAD,-1.0,-1.0,-1.0,-3.0,0.0,-0.009000000000000008,-0.02300000000000002,-0.07800000000000001,-0.10100000000000009,0.0,8.0,-2.0,-2.0,0.30000000000000004,0.04999999999999993,1.6599999999999984,1.0,False
"May 5, 2025",NYY,SD,0.0,0.0,1.0,0.0,0.0,0.0030000000000000027,0.01699999999999996,0.07900000000000001,0.09600000000000009,1.0,0.0,-2.0,0.0,0.06000000000000005,-0.010000000000000009,-0.6700000000000017,-1.0,False
"May 5, 2025",ATL,CIN,2.0,0.0,1.0,6.0,0.0,-0.0030000000000000027,-0.009000000000000008,0.009000000000000008,0.0,-1.0,5.0,2.0,2.0,0.1399999999999999,0.0,-3.7699999999999996,-1.13,True
"May 5, 2025",CHC,SF,2.0,0.0,1.0,2.0,-1.0,0.031,0.030000000000000027,0.07100000000000001,0.10100000000000009,0.0,0.0,5.0,-3.0,0.050000000000000044,0.05999999999999994,-1.879999999999999,-1.25,True
"May 5, 2025",KC,CWS,1.0,0.0,0.0,1.0,0.0,0.021999999999999992,0.0020000000000000018,0.033999999999999975,0.03600000000000003,0.0,5.0,7.0,-3.0,-0.18000000000000016,0.040000000000000036,-2.9399999999999995,0.0,True
"May 5, 2025",MIL,HOU,1.0,0.0,1.0,1.0,0.0,-0.0030000000000000027,0.0050000000000000044,-0.008000000000000007,-0.0030000000000000027,-1.0,-2.0,-2.0,-3.0,0.19000000000000017,0.039999999999999925,-1.3499999999999996,-1.13,True
"May 5, 2025",STL,PIT,2.0,0.0,2.0,4.0,0.0,0.038000000000000006,0.029000000000000026,0.069,0.09799999999999998,0.0,0.0,0.0,1.0,0.030000000000000027,-0.010000000000000009,-3.4399999999999977,-2.38,True
"May 5, 2025",AZ,NYM,-2.0,-1.0,-1.0,1.0,-2.0,-0.0050000000000000044,-0.0040000000000000036,0.006000000000000005,0.0020000000000000018,-1.0,1.0,-6.0,1.0,0.050000000000000044,0.020000000000000018,1.0,1.0,False
"May 5, 2025",ATH,SEA,1.0,0.0,1.0,5.0,2.0,0.01200000000000001,-0.02100000000000002,0.008000000000000007,-0.013000000000000012,-1.0,3.0,4.0,2.0,0.09999999999999987,-0.040000000000000036,-3.8999999999999986,-0.87,True
"May 6, 2025",WSH,CLE,-3.0,0.0,-2.0,-4.0,-1.0,0.0030000000000000027,0.0010000000000000009,-0.0040000000000000036,-0.0030000000000000027,0.0,-7.0,-2.0,1.0,0.030000000000000027,0.020000000000000018,4.999999999999998,2.0,False
"May 6, 2025",WSH,CLE,1.0,0.0,0.0,-4.0,0.0,0.0050000000000000044,0.0030000000000000027,0.006000000000000005,0.009000000000000008,0.0,5.0,-7.0,-1.0,0.010000000000000009,0.06000000000000005,1.0600000000000023,-0.1299999999999999,True
"May 6, 2025",WSH,CLE,-3.0,0.0,-2.0,-4.0,-1.0,0.0030000000000000027,0.0010000000000000009,-0.0040000000000000036,-0.0030000000000000027,0.0,-7.0,-2.0,1.0,0.030000000000000027,0.020000000000000018,4.999999999999998,2.0,False
"May 6, 2025",MIA,LAD,-1.0,0.0,-1.0,3.0,0.0,-0.006000000000000005,-0.020000000000000018,-0.07700000000000001,-0.09700000000000009,-1.0,0.0,-3.0,0.0,0.27,0.030000000000000027,0.4700000000000024,0.8,True
"May 6, 2025",BOS,TEX,0.0,0.0,0.0,-10.0,0.0,0.01999999999999999,0.041000000000000036,0.05499999999999999,0.09599999999999997,0.0,-13.0,-3.0,1.0,0.14000000000000012,-0.07999999999999996,6.220000000000001,0.0,False
"May 6, 2025",TB,PHI,0.0,0.0,-2.0,-7.0,-1.0,-0.015000000000000013,-0.029000000000000026,-0.038000000000000034,-0.06699999999999995,-1.0,-8.0,-7.0,2.0,-0.09000000000000008,-0.040000000000000036,5.219999999999999,2.0,False
"May 6, 2025",NYY,SD,1.0,0.0,2.0,0.0,0.0,0.0030000000000000027,0.01899999999999996,0.08299999999999996,0.10199999999999998,-1.0,-5.0,4.0,-3.0,0.050000000000000044,0.06000000000000005,-2.209999999999999,-2.25,True
"May 6, 2025",ATL,CIN,1.0,0.0,0.0,1.0,-1.0,-0.0010000000000000009,-0.007000000000000006,0.010000000000000009,0.0030000000000000027,0.0,-2.0,5.0,-1.0,0.1200000000000001,0.0,-1.759999999999998,0.0,True
"May 6, 2025",CHC,SF,-3.0,0.0,0.0,-8.0,-1.0,0.025000000000000022,0.025000000000000022,0.062,0.08700000000000008,-2.0,3.0,-5.0,-2.0,0.06000000000000005,-0.030000000000000027,2.7300000000000004,0.0,False
"May 6, 2025",MIN,BAL,1.0,0.0,2.0,7.0,0.0,0.013999999999999985,0.01200000000000001,-0.01100000000000001,0.0010000000000000009,1.0,-4.0,10.0,2.0,-0.3400000000000001,-0.020000000000000018,-2.099999999999998,-2.25,True
"May 6, 2025",KC,CWS,1.0,0.0,1.0,-2.0,1.0,0.02099999999999999,0.0030000000000000027,0.035999999999999976,0.039000000000000035,0.0,-4.0,2.0,-2.0,-0.17999999999999994,0.06000000000000005,-0.34999999999999964,-1.08,True
"May 6, 2025",MIL,HOU,2.0,0.0,0.0,1.0,-1.0,-0.0020000000000000018,0.006000000000000005,-0.0050000000000000044,0.0010000000000000009,0.0,3.0,-2.0,-1.0,0.18000000000000016,0.010000000000000009,-4.640000000000001,-0.1299999999999999,True
"May 6, 2025",STL,PIT,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.029000000000000026,0.069,0.09799999999999998,0.0,0.0,1.0,-1.0,0.010000000000000009,0.09999999999999998,-2.709999999999999,0.0,True
"May 6, 2025",LAA,TOR,-2.0,0.0,1.0,0.0,0.0,-0.021999999999999992,-0.03799999999999998,0.031000000000000028,-0.007000000000000006,0.0,-6.0,5.0,-2.0,0.22999999999999998,0.029999999999999916,-3.3900000000000006,-1.38,True
"May 6, 2025",AZ,NYM,2.0,0.0,1.0,3.0,1.0,-0.0020000000000000018,-0.0010000000000000009,0.013000000000000012,0.01200000000000001,-1.0,6.0,2.0,-1.0,0.030000000000000027,-0.030000000000000027,-2.3199999999999985,-1.13,True
"May 6, 2025",ATH,SEA,0.0,0.0,-1.0,0.0,-1.0,0.01200000000000001,-0.020000000000000018,0.006000000000000005,-0.014000000000000012,1.0,-2.0,4.0,0.0,0.09999999999999987,-0.040000000000000036,3.5600000000000023,1.0,False
"May 8, 2025",COL,DET,-3.0,0.0,-1.0,-9.0,1.0,-0.05100000000000002,-0.05499999999999999,-0.08099999999999996,-0.136,1.0,-2.0,1.0,-2.0,0.43000000000000016,0.0,4.109999999999999,1.0,False
"May 7, 2025",WSH,CLE,2.0,0.0,0.0,3.0,1.0,0.0040000000000000036,0.0030000000000000027,0.0,0.0030000000000000027,0.0,21.0,4.0,-2.0,0.020000000000000018,0.06000000000000005,-3.450000000000003,0.0,False
"May 7, 2025",MIL,HOU,-2.0,0.0,0.0,-4.0,1.0,-0.0040000000000000036,0.0020000000000000018,-0.008000000000000007,-0.006000000000000005,0.0,-9.0,-4.0,4.0,0.20000000000000018,-0.030000000000000027,3.219999999999999,0.0,False
"May 7, 2025",STL,PIT,4.0,0.0,0.0,7.0,0.0,0.04100000000000001,0.03400000000000003,0.07600000000000001,0.10999999999999999,3.0,4.0,1.0,-2.0,-0.020000000000000018,0.030000000000000027,-3.17,0.0,True
"May 7, 2025",CHC,SF,1.0,0.0,0.0,-5.0,0.0,0.02200000000000002,0.02100000000000002,0.059,0.08000000000000007,0.0,-17.0,4.0,2.0,0.09000000000000008,-0.020000000000000018,4.780000000000001,0.0,False
"May 7, 2025",ATH,SEA,0.0,0.0,0.0,-1.0,0.0,0.01100000000000001,-0.02100000000000002,0.006000000000000005,-0.015000000000000013,1.0,1.0,-2.0,2.0,0.09999999999999987,-0.06000000000000005,4.329999999999998,0.0,False
"May 7, 2025",AZ,NYM,-3.0,-1.0,-1.0,-2.0,0.0,-0.0030000000000000027,0.0,0.007000000000000006,0.007000000000000006,1.0,4.0,2.0,-2.0,0.030000000000000027,0.040000000000000036,2.780000000000001,1.0,False
"May 7, 2025",MIA,LAD,1.0,-2.0,-1.0,-7.0,0.0,-0.010000000000000009,-0.025000000000000022,-0.08300000000000002,-0.1080000000000001,1.0,1.0,2.0,4.0,0.30000000000000004,-0.050000000000000044,5.440000000000001,1.0,False
"May 7, 2025",BOS,TEX,0.0,0.0,1.0,3.0,-1.0,0.021999999999999992,0.040000000000000036,0.057999999999999996,0.09799999999999998,1.0,-10.0,4.0,2.0,0.13000000000000012,-0.040000000000000036,-1.25,-1.38,True
"May 7, 2025",TB,PHI,-1.0,0.0,-1.0,-9.0,0.0,-0.020000000000000018,-0.03200000000000003,-0.04400000000000004,-0.07599999999999996,0.0,-10.0,-3.0,-1.0,-0.07000000000000006,0.09999999999999998,4.450000000000001,1.0,False
"May 7, 2025",NYY,SD,0.0,0.0,1.0,-3.0,-1.0,0.0020000000000000018,0.018000000000000016,0.08300000000000002,0.10100000000000009,0.0,-7.0,1.0,0.0,0.06000000000000005,-0.030000000000000027,2.3599999999999994,-0.9600000000000001,True
"May 7, 2025",ATL,CIN,-1.0,0.0,-1.0,-1.0,0.0,-0.0020000000000000018,-0.009000000000000008,0.006000000000000005,-0.0030000000000000027,0.0,-2.0,-4.0,2.0,0.1299999999999999,-0.039999999999999925,-1.5600000000000005,1.0,False
"May 7, 2025",MIN,BAL,-1.0,0.0,1.0,-2.0,1.0,0.011999999999999983,0.013000000000000012,-0.010000000000000009,0.0030000000000000027,-1.0,0.0,1.0,-1.0,-0.33000000000000007,0.020000000000000018,-0.7700000000000014,-1.25,True
"May 7, 2025",KC,CWS,-1.0,0.0,1.0,4.0,0.0,0.022999999999999993,0.007000000000000006,0.04099999999999998,0.04800000000000004,1.0,0.0,7.0,1.0,-0.18999999999999995,0.020000000000000018,-0.8200000000000003,-1.13,True
"May 7, 2025",COL,DET,1.0,0.0,2.0,3.0,-1.0,-0.04300000000000001,-0.051000000000000045,-0.07100000000000001,-0.122,1.0,0.0,1.0,0.0,0.3900000000000001,0.0,-0.6000000000000014,-1.8,False
"May 7, 2025",LAA,TOR,-1.0,0.0,2.0,-3.0,2.0,-0.022999999999999993,-0.033999999999999975,0.03300000000000003,-0.0010000000000000009,-1.0,5.0,-6.0,-4.0,0.21999999999999997,0.10999999999999999,-0.6399999999999988,-2.16,True
"May 8, 2025",MIN,BAL,-3.0,0.0,1.0,-5.0,-1.0,0.009999999999999981,0.01200000000000001,-0.01200000000000001,0.0,0.0,-12.0,0.0,-4.0,-0.33000000000000007,0.07999999999999996,-1.1000000000000014,-1.13,True
"May 8, 2025",BOS,TEX,1.0,0.0,1.0,1.0,0.0,0.022999999999999993,0.039000000000000035,0.061,0.09999999999999998,-2.0,-4.0,-4.0,2.0,0.13000000000000012,-0.06999999999999995,-2.049999999999999,-1.13,True
"May 8, 2025",KC,CWS,3.0,1.0,0.0,11.0,0.0,0.028999999999999998,0.01100000000000001,0.04899999999999999,0.06000000000000005,-3.0,4.0,6.0,0.0,-0.21999999999999997,0.08999999999999997,-8.42,0.0,True
"May 8, 2025",COL,DET,-2.0,1.0,0.0,-10.0,0.0,-0.048000000000000015,-0.05499999999999999,-0.07400000000000001,-0.129,-1.0,-6.0,-1.0,1.0,0.42000000000000015,-0.04999999999999993,1.1100000000000012,0.0,False
"May 8, 2025",COL,DET,-3.0,0.0,-1.0,-9.0,1.0,-0.05100000000000002,-0.05499999999999999,-0.08099999999999996,-0.136,1.0,-2.0,1.0,-2.0,0.43000000000000016,0.0,4.109999999999999,1.0,False
"May 8, 2025",TB,PHI,-3.0,0.0,1.0,5.0,0.0,-0.015000000000000013,-0.029000000000000026,-0.041000000000000036,-0.06999999999999995,-1.0,9.0,-6.0,1.0,-0.08000000000000007,-0.030000000000000027,-1.8000000000000007,-0.9,False
