hits (Home-Away),homeruns (Home-Away),leftonbase (Home-Away),obp (Home-Away),slg (Home-Away),strikeouts (Home-Away),strikepercentage (Home-Away),whip (Home-Away),SP ERA (Home-Away),y
0.0,1.0,0.0,0.01699999999999996,0.07900000000000001,-2.0,-0.010000000000000009,0.06000000000000005,-3.6,0
6.0,1.0,5.0,-0.009000000000000008,0.009000000000000008,2.0,0.0,0.1399999999999999,-6.0,1
2.0,1.0,0.0,0.030000000000000027,0.07100000000000001,5.0,0.05999999999999994,0.050000000000000044,-0.6000000000000001,1
1.0,0.0,5.0,0.0020000000000000018,0.033999999999999975,7.0,0.040000000000000036,-0.18000000000000016,-3.6,1
1.0,1.0,-2.0,0.0050000000000000044,-0.008000000000000007,-2.0,0.039999999999999925,0.19000000000000017,-2.81,1
4.0,2.0,0.0,0.029000000000000026,0.069,0.0,-0.010000000000000009,0.030000000000000027,1.5400000000000005,1
1.0,-1.0,1.0,-0.0040000000000000036,0.006000000000000005,-6.0,0.020000000000000018,0.050000000000000044,2.3500000000000005,0
5.0,1.0,3.0,-0.02100000000000002,0.008000000000000007,4.0,-0.040000000000000036,0.09999999999999987,-3.0,1
-4.0,-2.0,-7.0,0.0010000000000000009,-0.0040000000000000036,-2.0,0.020000000000000018,0.030000000000000027,2.81,0
-4.0,0.0,5.0,0.0030000000000000027,0.006000000000000005,-7.0,0.06000000000000005,0.010000000000000009,-5.06,1
3.0,-1.0,0.0,-0.020000000000000018,-0.07700000000000001,-3.0,0.030000000000000027,0.27,-1.8,1
-10.0,0.0,-13.0,0.041000000000000036,0.05499999999999999,-3.0,-0.07999999999999996,0.14000000000000012,-1.5,0
-7.0,-2.0,-8.0,-0.029000000000000026,-0.038000000000000034,-7.0,-0.040000000000000036,-0.09000000000000008,3.6600000000000006,0
0.0,2.0,-5.0,0.01899999999999996,0.08299999999999996,4.0,0.06000000000000005,0.050000000000000044,0.0,1
1.0,0.0,-2.0,-0.007000000000000006,0.010000000000000009,5.0,0.0,0.1200000000000001,0.0,1
-8.0,0.0,3.0,0.025000000000000022,0.062,-5.0,-0.030000000000000027,0.06000000000000005,1.7999999999999998,0
7.0,2.0,-4.0,0.01200000000000001,-0.01100000000000001,10.0,-0.020000000000000018,-0.3400000000000001,-5.7,1
-2.0,1.0,-4.0,0.0030000000000000027,0.035999999999999976,2.0,0.06000000000000005,-0.17999999999999994,-0.06999999999999984,1
1.0,0.0,3.0,0.006000000000000005,-0.0050000000000000044,-2.0,0.010000000000000009,0.18000000000000016,-4.95,1
0.0,0.0,0.0,0.029000000000000026,0.069,1.0,0.09999999999999998,0.010000000000000009,-1.71,1
0.0,1.0,-6.0,-0.03799999999999998,0.031000000000000028,5.0,0.029999999999999916,0.22999999999999998,-1.4500000000000002,1
3.0,1.0,6.0,-0.0010000000000000009,0.013000000000000012,2.0,-0.030000000000000027,0.030000000000000027,-1.71,1
0.0,-1.0,-2.0,-0.020000000000000018,0.006000000000000005,4.0,-0.040000000000000036,0.09999999999999987,0.6000000000000001,0
-9.0,-1.0,-2.0,-0.05499999999999999,-0.08099999999999996,1.0,0.0,0.43000000000000016,4.56,0
3.0,0.0,21.0,0.0030000000000000027,0.0,4.0,0.06000000000000005,0.020000000000000018,0.4500000000000002,0
-4.0,0.0,-9.0,0.0020000000000000018,-0.008000000000000007,-4.0,-0.030000000000000027,0.20000000000000018,0.51,0
7.0,0.0,4.0,0.03400000000000003,0.07600000000000001,1.0,0.030000000000000027,-0.020000000000000018,-4.5,1
-5.0,0.0,-17.0,0.02100000000000002,0.059,4.0,-0.020000000000000018,0.09000000000000008,3.9000000000000004,0
-1.0,0.0,1.0,-0.02100000000000002,0.006000000000000005,-2.0,-0.06000000000000005,0.09999999999999987,-4.12,0
-2.0,-1.0,4.0,0.0,0.007000000000000006,2.0,0.040000000000000036,0.030000000000000027,4.26,0
-7.0,-1.0,1.0,-0.025000000000000022,-0.08300000000000002,2.0,-0.050000000000000044,0.30000000000000004,0.0,0
3.0,1.0,-10.0,0.040000000000000036,0.057999999999999996,4.0,-0.040000000000000036,0.13000000000000012,0.2599999999999998,1
-9.0,-1.0,-10.0,-0.03200000000000003,-0.04400000000000004,-3.0,0.09999999999999998,-0.07000000000000006,16.2,0
-3.0,1.0,-7.0,0.018000000000000016,0.08300000000000002,1.0,-0.030000000000000027,0.06000000000000005,-0.06000000000000005,1
-1.0,-1.0,-2.0,-0.009000000000000008,0.006000000000000005,-4.0,-0.039999999999999925,0.1299999999999999,6.75,0
-2.0,1.0,0.0,0.013000000000000012,-0.010000000000000009,1.0,0.020000000000000018,-0.33000000000000007,-2.89,1
4.0,1.0,0.0,0.007000000000000006,0.04099999999999998,7.0,0.020000000000000018,-0.18999999999999995,-3.0,1
3.0,2.0,0.0,-0.051000000000000045,-0.07100000000000001,1.0,0.0,0.3900000000000001,3.2699999999999996,0
-3.0,2.0,5.0,-0.033999999999999975,0.03300000000000003,-6.0,0.10999999999999999,0.21999999999999997,-1.5,1
-5.0,1.0,-12.0,0.01200000000000001,-0.01200000000000001,0.0,0.07999999999999996,-0.33000000000000007,-0.7699999999999998,1
1.0,1.0,-4.0,0.039000000000000035,0.061,-4.0,-0.06999999999999995,0.13000000000000012,-6.75,1
11.0,0.0,4.0,0.01100000000000001,0.04899999999999999,6.0,0.08999999999999997,-0.21999999999999997,-8.31,1
-10.0,0.0,-6.0,-0.05499999999999999,-0.07400000000000001,-1.0,-0.04999999999999993,0.42000000000000015,0.9500000000000002,0
5.0,1.0,9.0,-0.029000000000000026,-0.041000000000000036,-6.0,-0.030000000000000027,-0.08000000000000007,-1.88,0
1.0,-1.0,-8.0,-0.009000000000000008,0.0030000000000000027,-1.0,0.010000000000000009,0.1299999999999999,-3.0,1
-5.0,1.0,-12.0,-0.03899999999999998,0.031000000000000028,-2.0,-0.07999999999999996,0.25,-0.5999999999999996,0
0.0,1.0,-4.0,-0.0040000000000000036,-0.031000000000000028,4.0,0.010000000000000009,0.020000000000000018,-9.0,1
0.0,0.0,4.0,0.04800000000000004,0.066,8.0,0.18999999999999995,-0.04999999999999982,-1.2799999999999998,1
-2.0,2.0,-14.0,-0.013000000000000012,-0.05499999999999999,-4.0,-0.020000000000000018,0.040000000000000036,-4.5,1
-5.0,0.0,-14.0,-0.026000000000000023,-0.020000000000000018,1.0,-0.030000000000000027,0.20999999999999996,9.0,0
-1.0,1.0,5.0,-0.006000000000000005,0.010000000000000009,2.0,0.039999999999999925,-0.1200000000000001,1.31,1
8.0,2.0,0.0,-0.0010000000000000009,-0.017000000000000015,3.0,-0.05999999999999994,-0.07000000000000006,-9.75,1
3.0,3.0,-7.0,-0.026000000000000023,-0.008000000000000007,2.0,-0.08000000000000007,0.1499999999999999,-7.2,1
2.0,0.0,3.0,-0.020000000000000018,-0.045999999999999985,-2.0,0.05999999999999994,-0.14000000000000012,0.0,1
-1.0,0.0,-9.0,-0.018000000000000016,-0.059,-3.0,0.020000000000000018,-0.17000000000000015,-5.3100000000000005,1
9.0,0.0,8.0,-0.0050000000000000044,-0.007000000000000006,8.0,-0.06000000000000005,-0.010000000000000009,-4.5,1
4.0,-1.0,9.0,-0.0010000000000000009,-0.01200000000000001,-1.0,0.08999999999999997,-0.040000000000000036,-3.27,1
-1.0,2.0,-1.0,-0.04500000000000004,-0.03500000000000003,1.0,-0.09999999999999998,0.42000000000000015,4.71,0
-5.0,-1.0,-15.0,-0.022999999999999965,0.0,2.0,-0.040000000000000036,0.010000000000000009,4.17,0
-4.0,3.0,1.0,-0.0040000000000000036,-0.027000000000000024,5.0,-0.06000000000000005,0.020000000000000018,-11.25,0
-1.0,-1.0,6.0,0.02200000000000002,0.04899999999999999,-3.0,0.020000000000000018,0.050000000000000044,3.9400000000000004,0
-7.0,-4.0,-8.0,-0.02699999999999997,-0.059,2.0,-0.020000000000000018,0.24,3.8299999999999996,0
0.0,1.0,-4.0,-0.027000000000000024,-0.018000000000000016,-3.0,0.0,0.21999999999999997,3.55,0
4.0,-1.0,10.0,-0.01200000000000001,-0.05499999999999999,-4.0,0.010000000000000009,0.020000000000000018,1.41,0
5.0,0.0,-2.0,-0.024999999999999967,-0.05399999999999999,-5.0,-0.07000000000000006,0.21999999999999997,-4.2,1
1.0,-2.0,-3.0,-0.0030000000000000027,0.006000000000000005,-1.0,0.050000000000000044,-0.14000000000000012,-1.5,1
-3.0,-3.0,-4.0,0.04400000000000004,0.056999999999999995,-4.0,-0.07000000000000006,-0.030000000000000027,11.4,0
-9.0,-1.0,-1.0,-0.028000000000000025,-0.015000000000000013,1.0,0.030000000000000027,0.15999999999999992,1.29,0
2.0,-1.0,4.0,-0.0050000000000000044,-0.007000000000000006,1.0,-0.020000000000000018,-0.010000000000000009,-27.0,0
-6.0,-2.0,2.0,-0.02400000000000002,-0.05399999999999999,1.0,-0.029999999999999916,-0.1100000000000001,5.91,0
-3.0,0.0,-7.0,-0.020000000000000018,-0.06,4.0,0.010000000000000009,-0.15000000000000013,-1.8,0
-1.0,1.0,5.0,-0.0020000000000000018,-0.015000000000000013,-2.0,0.010000000000000009,-0.050000000000000044,0.96,0
1.0,0.0,5.0,-0.0010000000000000009,-0.009000000000000008,-3.0,-0.050000000000000044,-0.050000000000000044,-1.0699999999999998,1
4.0,1.0,-1.0,-0.0030000000000000027,-0.019000000000000017,-2.0,-0.020000000000000018,0.010000000000000009,-2.7,1
-19.0,-5.0,-13.0,-0.05300000000000005,-0.057999999999999996,-3.0,-0.010000000000000009,0.48,29.45,0
1.0,0.0,5.0,-0.019999999999999962,0.0030000000000000027,-1.0,0.040000000000000036,0.0,-9.66,1
-4.0,0.0,-11.0,0.018000000000000016,0.046999999999999986,0.0,-0.050000000000000044,0.07000000000000006,1.3500000000000005,0
9.0,2.0,-1.0,0.0040000000000000036,-0.0030000000000000027,-2.0,-0.07999999999999996,-0.08000000000000007,-1.5,1
-4.0,-2.0,-2.0,-0.029000000000000026,-0.02400000000000002,2.0,-0.030000000000000027,0.22999999999999998,3.7100000000000004,0
3.0,0.0,5.0,-0.008000000000000007,-0.05399999999999999,-4.0,0.040000000000000036,0.010000000000000009,-3.18,1
-8.0,-3.0,-6.0,0.039000000000000035,0.043999999999999984,-2.0,-0.010000000000000009,0.0,6.75,0
1.0,-2.0,6.0,-0.0030000000000000027,0.006000000000000005,2.0,-0.04999999999999993,-0.13000000000000012,1.25,0
7.0,1.0,18.0,0.0010000000000000009,-0.0010000000000000009,2.0,0.06999999999999995,-0.050000000000000044,-12.0,1
-4.0,-2.0,3.0,-0.026000000000000023,-0.06,1.0,-0.039999999999999925,-0.10000000000000009,3.15,0
3.0,0.0,1.0,0.0,-0.008000000000000007,0.0,-0.040000000000000036,-0.06000000000000005,2.4,1
0.0,1.0,-8.0,-0.02100000000000002,-0.055999999999999994,-9.0,0.0,-0.14000000000000012,-4.1,1
7.0,2.0,6.0,-0.04700000000000004,-0.04400000000000004,-5.0,0.04999999999999993,0.43000000000000016,-12.21,1
-8.0,0.0,-14.0,-0.02999999999999997,-0.06,6.0,-0.07000000000000006,0.25,14.4,0
-2.0,0.0,-7.0,-0.021999999999999964,-0.0010000000000000009,-1.0,-0.040000000000000036,0.010000000000000009,-1.8,0
-12.0,-2.0,-8.0,-0.008000000000000007,-0.030000000000000027,0.0,0.040000000000000036,0.040000000000000036,6.35,0
-11.0,-1.0,-5.0,0.013000000000000012,0.03600000000000003,-3.0,0.030000000000000027,0.1100000000000001,12.6,0
-3.0,-2.0,-4.0,-0.030000000000000027,-0.02100000000000002,2.0,0.0,0.16999999999999993,1.5,0
-1.0,0.0,-1.0,-0.0040000000000000036,0.026000000000000023,-2.0,0.040000000000000036,0.08999999999999986,-6.75,1
12.0,0.0,5.0,0.008000000000000007,0.0020000000000000018,5.0,-0.010000000000000009,-0.15000000000000013,-1.59,1
4.0,-2.0,1.0,-0.0010000000000000009,-0.0020000000000000018,2.0,-0.08999999999999997,0.010000000000000009,-0.3799999999999999,0
4.0,-1.0,5.0,0.03400000000000003,0.10799999999999998,0.0,0.06000000000000005,-0.030000000000000027,1.5,1
2.0,0.0,-4.0,0.0010000000000000009,0.0010000000000000009,4.0,-0.050000000000000044,-0.20999999999999996,-3.08,1
1.0,1.0,4.0,0.019000000000000017,0.065,4.0,0.0,-0.21999999999999997,-3.5300000000000002,1
-3.0,1.0,-5.0,0.0040000000000000036,0.01200000000000001,-1.0,0.010000000000000009,-0.43000000000000016,-1.58,1
0.0,-1.0,0.0,0.02300000000000002,0.016000000000000014,-3.0,0.010000000000000009,-0.030000000000000027,24.16,0
2.0,-1.0,-7.0,0.055999999999999994,0.016000000000000014,10.0,-0.050000000000000044,-0.31000000000000005,0.18000000000000016,0
-9.0,-1.0,-12.0,-0.019999999999999962,-0.08100000000000002,-1.0,-0.030000000000000027,0.16000000000000014,8.1,0
-1.0,-2.0,2.0,-0.025000000000000022,-0.061,-2.0,0.08999999999999997,-0.09000000000000008,1.71,0
4.0,1.0,9.0,0.0020000000000000018,0.03200000000000003,3.0,0.07000000000000006,0.06999999999999984,-1.8,1
-3.0,0.0,-6.0,0.008000000000000007,0.0010000000000000009,2.0,0.020000000000000018,-0.14000000000000012,4.24,1
-3.0,0.0,-1.0,0.027000000000000024,0.05399999999999999,-2.0,0.04999999999999993,-0.19000000000000017,1.5,0
0.0,1.0,2.0,0.01100000000000001,0.014000000000000012,-3.0,0.010000000000000009,0.040000000000000036,2.6499999999999995,0
-1.0,1.0,-15.0,0.03300000000000003,0.10699999999999998,3.0,-0.050000000000000044,-0.020000000000000018,-2.57,1
6.0,0.0,5.0,0.006000000000000005,0.0050000000000000044,-7.0,0.0,-0.22999999999999998,-1.9300000000000002,1
-3.0,-1.0,-6.0,0.018000000000000016,0.061,4.0,0.050000000000000044,-0.20999999999999996,1.13,1
3.0,2.0,-2.0,0.006000000000000005,0.018000000000000016,2.0,0.0,-0.44000000000000017,-3.0,1
1.0,2.0,2.0,0.02200000000000002,0.020000000000000018,-2.0,-0.06999999999999995,-0.040000000000000036,-0.2999999999999998,1
-2.0,-1.0,4.0,0.056999999999999995,0.01200000000000001,4.0,0.05999999999999994,-0.31000000000000005,2.7,1
1.0,0.0,-9.0,-0.019999999999999962,-0.07699999999999996,0.0,-0.030000000000000027,0.15000000000000013,-1.8,1
2.0,1.0,5.0,-0.02200000000000002,-0.05399999999999999,3.0,0.030000000000000027,-0.1100000000000001,-4.5,1
-10.0,-5.0,6.0,0.016000000000000014,0.030000000000000027,6.0,0.030000000000000027,-0.1399999999999999,8.350000000000001,0
1.0,-1.0,-4.0,-0.013000000000000012,0.0050000000000000044,4.0,-0.07000000000000006,0.32000000000000006,-1.5,0
-9.0,0.0,-5.0,-0.0030000000000000027,-0.0040000000000000036,-5.0,0.030000000000000027,0.020000000000000018,4.91,0
-5.0,-1.0,-1.0,-0.01100000000000001,0.007000000000000006,-2.0,0.07000000000000006,0.33000000000000007,0.5599999999999996,0
1.0,0.0,-1.0,0.0,-0.0010000000000000009,5.0,0.07999999999999996,0.0,1.29,1
-6.0,0.0,-7.0,-0.0020000000000000018,0.026000000000000023,0.0,-0.09000000000000008,0.08999999999999986,0.0,0
-2.0,-2.0,4.0,-0.02300000000000002,-0.057999999999999996,-6.0,-0.010000000000000009,-0.10000000000000009,0.0,0
-3.0,-2.0,3.0,-0.019999999999999962,-0.08199999999999996,-3.0,0.030000000000000027,0.16000000000000014,-2.1,0
-1.0,0.0,-5.0,0.008000000000000007,0.0030000000000000027,7.0,0.030000000000000027,-0.14000000000000012,-1.8899999999999997,1
1.0,1.0,4.0,0.01100000000000001,0.016000000000000014,2.0,-0.04999999999999993,0.040000000000000036,-2.91,1
-3.0,-2.0,5.0,0.03200000000000003,0.10099999999999998,3.0,0.030000000000000027,-0.020000000000000018,6.0,0
-1.0,-1.0,2.0,0.026000000000000023,0.05099999999999999,1.0,-0.040000000000000036,-0.17000000000000015,3.7099999999999995,0
-3.0,0.0,6.0,0.0040000000000000036,0.0030000000000000027,-3.0,-0.07000000000000006,-0.21999999999999997,-6.21,0
-1.0,-2.0,6.0,0.018000000000000016,0.05399999999999999,2.0,0.029999999999999916,-0.19999999999999996,2.7,0
4.0,0.0,12.0,0.01100000000000001,0.02100000000000002,9.0,0.050000000000000044,-0.4500000000000002,-7.07,1
0.0,0.0,-5.0,0.02200000000000002,0.02100000000000002,4.0,0.0,-0.030000000000000027,1.3200000000000003,1
3.0,0.0,9.0,0.059,0.014000000000000012,-1.0,-0.050000000000000044,-0.33000000000000007,-3.0,1
8.0,3.0,1.0,0.02200000000000002,0.03999999999999998,1.0,0.050000000000000044,-0.16999999999999993,-2.25,1
3.0,-1.0,-2.0,0.0040000000000000036,0.0030000000000000027,-1.0,0.050000000000000044,-0.21999999999999997,-6.23,1
-1.0,-2.0,-2.0,-0.013000000000000012,0.0,1.0,-0.09000000000000008,0.32000000000000006,5.68,0
8.0,3.0,7.0,0.030000000000000027,0.061,1.0,0.050000000000000044,-0.19000000000000017,-11.81,1
-6.0,-1.0,1.0,0.010000000000000009,0.01100000000000001,7.0,0.06999999999999995,0.050000000000000044,5.85,0
-2.0,1.0,-4.0,-0.029000000000000026,-0.0050000000000000044,-2.0,-0.010000000000000009,0.0,-1.12,1
15.0,4.0,4.0,0.02899999999999997,0.05299999999999999,1.0,0.050000000000000044,-0.22999999999999998,1.5,1
4.0,-1.0,7.0,0.039000000000000035,0.11099999999999999,-4.0,0.030000000000000027,-0.08999999999999986,3.6000000000000005,1
6.0,0.0,8.0,0.013000000000000012,0.008000000000000007,-2.0,-0.010000000000000009,-0.24,-0.5999999999999996,1
2.0,-1.0,-2.0,0.03600000000000003,0.07500000000000001,4.0,0.010000000000000009,-0.020000000000000018,2.0599999999999996,1
9.0,-2.0,13.0,-0.008000000000000007,0.006000000000000005,-2.0,-0.09999999999999998,0.010000000000000009,-1.73,0
3.0,0.0,-1.0,0.01599999999999996,0.05399999999999999,5.0,0.040000000000000036,-0.07000000000000006,-11.7,1
0.0,-1.0,-6.0,-0.015000000000000013,-0.03999999999999998,1.0,-0.06000000000000005,0.09000000000000008,4.529999999999999,0
-1.0,-1.0,1.0,0.014000000000000012,0.03999999999999998,-1.0,-0.010000000000000009,0.07000000000000006,1.2799999999999998,0
6.0,0.0,16.0,0.0050000000000000044,0.015000000000000013,0.0,0.10999999999999999,0.27,-5.85,1
-4.0,1.0,-2.0,-0.039000000000000035,-0.044999999999999984,2.0,-0.029999999999999916,-0.040000000000000036,4.630000000000001,0
-4.0,0.0,-3.0,-0.031000000000000028,-0.007000000000000006,-1.0,-0.10999999999999999,0.019999999999999796,0.0,0
-4.0,0.0,-1.0,0.0,-0.028000000000000025,-11.0,0.010000000000000009,0.17000000000000015,4.5,0
10.0,0.0,11.0,0.05499999999999999,0.09900000000000003,12.0,0.06000000000000005,-0.27,-11.25,1
-2.0,-3.0,0.0,0.0030000000000000027,-0.0040000000000000036,0.0,-0.010000000000000009,-0.16000000000000014,9.0,0
-3.0,0.0,-3.0,0.06899999999999995,0.09199999999999997,8.0,0.0,-0.20999999999999996,5.85,0
8.0,3.0,2.0,0.0,-0.02999999999999997,-1.0,0.10999999999999999,-0.27,-7.88,1
2.0,2.0,3.0,0.014999999999999958,0.055999999999999994,-1.0,-0.010000000000000009,-0.06000000000000005,-0.3799999999999999,0
3.0,-1.0,22.0,0.04400000000000004,0.11099999999999999,5.0,0.07999999999999996,-0.11999999999999988,-5.140000000000001,1
0.0,-1.0,3.0,-0.013000000000000012,-0.04199999999999998,0.0,0.08000000000000007,0.08000000000000007,3.0,1
-1.0,1.0,4.0,-0.010000000000000009,0.0050000000000000044,4.0,-0.009999999999999898,0.020000000000000018,-0.7599999999999998,0
-4.0,0.0,-7.0,0.0030000000000000027,0.014000000000000012,0.0,-0.09999999999999998,0.27,7.2,0
6.0,0.0,12.0,0.039000000000000035,0.08000000000000002,4.0,0.06000000000000005,-0.040000000000000036,-10.8,1
1.0,1.0,4.0,0.014000000000000012,0.01200000000000001,-9.0,0.010000000000000009,-0.25,-5.4,1
1.0,2.0,9.0,-0.029000000000000026,-0.0010000000000000009,-2.0,0.040000000000000036,0.010000000000000009,-3.0,1
2.0,-1.0,8.0,-0.03700000000000003,-0.04300000000000004,0.0,0.029999999999999916,-0.050000000000000044,1.42,0
-3.0,-1.0,2.0,0.01200000000000001,0.03899999999999998,2.0,0.0,0.08000000000000007,10.5,1
-15.0,-2.0,-8.0,-0.0050000000000000044,-0.041000000000000036,0.0,0.029999999999999916,0.20000000000000018,9.82,0
-4.0,-3.0,8.0,0.050000000000000044,0.08700000000000002,0.0,-0.030000000000000027,-0.25,-4.199999999999999,0
2.0,-1.0,8.0,0.0040000000000000036,-0.0040000000000000036,3.0,0.020000000000000018,-0.15000000000000013,-0.42999999999999994,0
0.0,0.0,-4.0,0.0010000000000000009,-0.02899999999999997,-2.0,0.010000000000000009,-0.27,0.0,1
2.0,-1.0,5.0,0.06899999999999995,0.08499999999999996,-1.0,0.020000000000000018,-0.21999999999999997,4.05,0
3.0,-2.0,2.0,-0.028000000000000025,-0.0040000000000000036,-5.0,-0.039999999999999925,0.009999999999999787,0.0,0
-4.0,-2.0,5.0,-0.01200000000000001,-0.0020000000000000018,0.0,0.0,0.030000000000000027,8.74,0
-3.0,0.0,-4.0,0.038000000000000034,0.07600000000000001,5.0,0.0,-0.030000000000000027,-1.12,1
-8.0,0.0,-15.0,0.006000000000000005,0.032999999999999974,2.0,-0.07000000000000006,0.1100000000000001,0.6500000000000004,0
-4.0,0.0,1.0,-0.015000000000000013,-0.043999999999999984,-4.0,0.040000000000000036,0.09000000000000008,0.0,0
0.0,2.0,-14.0,0.013000000000000012,0.015000000000000013,-1.0,-0.010000000000000009,-0.24,-3.6,1
7.0,2.0,-2.0,0.007000000000000006,0.02300000000000002,6.0,0.020000000000000018,0.24,-5.7,1
-3.0,-1.0,-8.0,-0.03600000000000003,-0.04300000000000004,1.0,-0.07999999999999996,-0.050000000000000044,0.30000000000000004,1
-1.0,-1.0,-8.0,-0.0050000000000000044,-0.04299999999999998,2.0,0.050000000000000044,0.19000000000000017,-10.2,1
2.0,-1.0,-3.0,0.04300000000000004,0.10999999999999999,0.0,-0.010000000000000009,-0.11999999999999988,-3.7100000000000004,1
1.0,1.0,-6.0,0.0010000000000000009,-0.024999999999999967,0.0,-0.06000000000000005,-0.27,3.15,1
1.0,1.0,2.0,0.051000000000000045,0.08700000000000002,7.0,-0.030000000000000027,-0.25,-1.93,1
-3.0,-2.0,-2.0,0.065,0.07799999999999996,-3.0,-0.020000000000000018,-0.19999999999999996,7.41,0
-1.0,0.0,-2.0,0.0020000000000000018,-0.006000000000000005,7.0,-0.10999999999999999,-0.15000000000000013,3.7699999999999996,0
4.0,1.0,8.0,0.01799999999999996,0.06,4.0,0.06000000000000005,-0.09000000000000008,1.5,1
-7.0,0.0,-6.0,-0.025000000000000022,-0.07700000000000001,2.0,-0.030000000000000027,0.1200000000000001,0.0,0
-1.0,1.0,-8.0,-0.019000000000000017,-0.05099999999999999,-3.0,-0.05999999999999994,0.17999999999999994,-6.17,1
0.0,0.0,3.0,-0.0040000000000000036,0.01100000000000001,2.0,0.0,0.07000000000000006,-2.5700000000000003,1
-4.0,-1.0,2.0,-0.014000000000000012,-0.013000000000000012,-6.0,-0.06999999999999995,0.09999999999999987,-0.5599999999999996,0
4.0,-1.0,9.0,0.007000000000000006,0.008000000000000007,0.0,0.050000000000000044,-0.28,-0.5999999999999996,1
-3.0,-1.0,8.0,-0.038000000000000034,-0.07200000000000001,-3.0,-0.07000000000000006,0.09999999999999987,2.45,0
5.0,-2.0,12.0,0.010000000000000009,-0.041000000000000036,2.0,0.07000000000000006,-0.16999999999999993,-1.6900000000000004,1
8.0,1.0,7.0,0.0050000000000000044,-0.013000000000000012,9.0,-0.08999999999999997,0.040000000000000036,-7.94,1
-11.0,-2.0,-12.0,-0.05300000000000005,-0.045999999999999985,-2.0,0.010000000000000009,0.3800000000000001,-2.81,0
-4.0,-1.0,1.0,0.013000000000000012,0.02300000000000002,0.0,0.039999999999999925,0.050000000000000044,0.0,0
-1.0,-2.0,11.0,0.03199999999999997,0.010999999999999954,7.0,0.020000000000000018,-0.010000000000000009,4.5,0
-5.0,0.0,-4.0,0.007999999999999952,0.024999999999999967,3.0,0.020000000000000018,-0.040000000000000036,2.7,0
1.0,0.0,9.0,-0.02200000000000002,-0.07700000000000001,1.0,0.13,0.10000000000000009,-1.5,1
-15.0,-1.0,-3.0,-0.02400000000000002,-0.057999999999999996,5.0,-0.020000000000000018,0.20999999999999996,0.51,0
1.0,2.0,-2.0,-0.0030000000000000027,0.015000000000000013,0.0,-0.010000000000000009,0.07000000000000006,-3.0,1
1.0,0.0,4.0,-0.006000000000000005,0.0,0.0,0.08999999999999997,0.19999999999999996,-3.250000000000001,1
-3.0,-1.0,1.0,-0.014000000000000012,-0.015000000000000013,8.0,0.0,0.09999999999999987,3.6,1
1.0,1.0,-3.0,0.059,0.10699999999999998,8.0,0.020000000000000018,0.030000000000000027,-5.4,1
-2.0,2.0,-6.0,-0.010000000000000009,-0.013000000000000012,1.0,-0.030000000000000027,0.07000000000000006,-3.86,1
3.0,0.0,-2.0,-0.038000000000000034,-0.069,-2.0,-0.12,0.09999999999999987,-1.8,1
-1.0,3.0,2.0,0.01200000000000001,-0.03500000000000003,7.0,0.19999999999999996,-0.16999999999999993,-5.79,1
1.0,-1.0,7.0,0.006000000000000005,-0.015000000000000013,-5.0,0.06999999999999995,0.030000000000000027,2.4400000000000004,0
-9.0,-1.0,-11.0,-0.05500000000000005,-0.05099999999999999,-6.0,0.030000000000000027,0.3900000000000001,4.5,0
1.0,0.0,14.0,0.015000000000000013,0.02400000000000002,2.0,0.050000000000000044,0.050000000000000044,-3.86,1
1.0,0.0,-8.0,0.030000000000000027,0.010999999999999954,3.0,-0.06000000000000005,-0.010000000000000009,3.290000000000001,0
0.0,-2.0,-1.0,0.009999999999999953,0.022999999999999965,6.0,0.0,-0.040000000000000036,-1.8,1
-7.0,-5.0,-3.0,0.015000000000000013,0.02300000000000002,-3.0,-0.020000000000000018,0.07000000000000006,7.2,0
5.0,0.0,9.0,-0.019000000000000017,-0.07200000000000001,1.0,0.07000000000000006,0.08000000000000007,-1.8,1
3.0,1.0,6.0,-0.01100000000000001,-0.01100000000000001,4.0,0.030000000000000027,0.08000000000000007,-6.0,1
-2.0,-1.0,4.0,-0.02400000000000002,-0.06,5.0,0.030000000000000027,0.19999999999999996,-0.18999999999999995,0
-7.0,0.0,-7.0,0.009000000000000008,-0.038000000000000034,2.0,0.029999999999999916,-0.15999999999999992,-1.07,0
-2.0,0.0,-1.0,0.0030000000000000027,-0.01699999999999996,-2.0,-0.08000000000000007,0.040000000000000036,4.76,0
1.0,0.0,0.0,-0.038000000000000034,-0.067,-2.0,-0.020000000000000018,0.09999999999999987,-0.5999999999999996,0
-8.0,2.0,-3.0,0.013000000000000012,0.02200000000000002,-2.0,0.10999999999999999,0.050000000000000044,6.75,0
-8.0,-1.0,-7.0,0.0050000000000000044,0.0020000000000000018,-1.0,0.040000000000000036,-0.26,1.88,0
-4.0,-1.0,-8.0,-0.0040000000000000036,0.01100000000000001,-9.0,0.010000000000000009,0.09000000000000008,-0.24,0
-5.0,-1.0,-8.0,0.056999999999999995,0.10299999999999998,1.0,0.010000000000000009,0.050000000000000044,-0.7699999999999998,1
9.0,2.0,9.0,-0.0040000000000000036,-0.0050000000000000044,3.0,0.039999999999999925,0.040000000000000036,-3.86,1
-1.0,-2.0,-7.0,-0.05400000000000005,-0.05199999999999999,-4.0,-0.10999999999999999,0.3899999999999999,7.0600000000000005,0
